prompt,predictor,horizon,budget,bundle,samples,targets,predicted,hits,recall,precision,full_step_pct,pred_over_actual_bytes,target_gib,predicted_gib,useful_gib,waste_gib
dev_python_reverse,cooc,1,24,down,1829,14632,43896,2835,0.1938,0.0646,0.0005,3.0000,93.2422,279.7266,18.4160,261.3105
dev_python_reverse,cooc,1,32,all,1829,14632,58528,3319,0.2268,0.0567,0.0011,4.0000,232.4167,929.6670,52.7872,876.8798
dev_python_reverse,cooc,1,32,upgate,1829,14632,58528,3319,0.2268,0.0567,0.0011,4.0000,139.1746,556.6982,31.2614,525.4369
dev_python_reverse,cooc,1,32,down,1829,14632,58528,3319,0.2268,0.0567,0.0011,4.0000,93.2422,372.9688,21.5258,351.4429
dev_python_reverse,cooc,1,48,all,1829,14632,87792,4162,0.2844,0.0474,0.0038,6.0000,232.4167,1394.5005,66.1912,1328.3093
dev_python_reverse,cooc,1,48,upgate,1829,14632,87792,4162,0.2844,0.0474,0.0038,6.0000,139.1746,835.0474,39.2789,795.7685
dev_python_reverse,cooc,1,48,down,1829,14632,87792,4162,0.2844,0.0474,0.0038,6.0000,93.2422,559.4531,26.9123,532.5408
dev_python_reverse,cooc,1,64,all,1829,14632,117056,4949,0.3382,0.0423,0.0055,8.0000,232.4167,1859.3340,78.6997,1780.6343
dev_python_reverse,cooc,1,64,upgate,1829,14632,117056,4949,0.3382,0.0423,0.0055,8.0000,139.1746,1113.3965,46.7751,1066.6214
dev_python_reverse,cooc,1,64,down,1829,14632,117056,4949,0.3382,0.0423,0.0055,8.0000,93.2422,745.9375,31.9246,714.0129
dev_python_reverse,previous_same_layer,1,8,all,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,232.4167,224.9194,62.6293,162.2902
dev_python_reverse,previous_same_layer,1,8,upgate,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,139.1746,134.6851,37.3163,97.3687
dev_python_reverse,previous_same_layer,1,8,down,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,93.2422,90.2344,25.3129,64.9214
dev_python_reverse,previous_same_layer,1,12,all,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,232.4167,224.9194,62.6293,162.2902
dev_python_reverse,previous_same_layer,1,12,upgate,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,139.1746,134.6851,37.3163,97.3687
dev_python_reverse,previous_same_layer,1,12,down,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,93.2422,90.2344,25.3129,64.9214
dev_python_reverse,previous_same_layer,1,16,all,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,232.4167,224.9194,62.6293,162.2902
dev_python_reverse,previous_same_layer,1,16,upgate,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,139.1746,134.6851,37.3163,97.3687
dev_python_reverse,previous_same_layer,1,16,down,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,93.2422,90.2344,25.3129,64.9214
dev_python_reverse,previous_same_layer,1,24,all,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,232.4167,224.9194,62.6293,162.2902
dev_python_reverse,previous_same_layer,1,24,upgate,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,139.1746,134.6851,37.3163,97.3687
dev_python_reverse,previous_same_layer,1,24,down,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,93.2422,90.2344,25.3129,64.9214
dev_python_reverse,previous_same_layer,1,32,all,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,232.4167,224.9194,62.6293,162.2902
dev_python_reverse,previous_same_layer,1,32,upgate,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,139.1746,134.6851,37.3163,97.3687
dev_python_reverse,previous_same_layer,1,32,down,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,93.2422,90.2344,25.3129,64.9214
dev_python_reverse,previous_same_layer,1,48,all,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,232.4167,224.9194,62.6293,162.2902
dev_python_reverse,previous_same_layer,1,48,upgate,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,139.1746,134.6851,37.3163,97.3687
dev_python_reverse,previous_same_layer,1,48,down,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,93.2422,90.2344,25.3129,64.9214
dev_python_reverse,previous_same_layer,1,64,all,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,232.4167,224.9194,62.6293,162.2902
dev_python_reverse,previous_same_layer,1,64,upgate,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,139.1746,134.6851,37.3163,97.3687
dev_python_reverse,previous_same_layer,1,64,down,1829,14632,14160,3939,0.2692,0.2782,0.0000,0.9677,93.2422,90.2344,25.3129,64.9214
dev_python_reverse,recent_lfu,1,8,all,1829,14632,14160,3540,0.2419,0.2500,0.0000,0.9677,232.4167,224.9194,56.3102,168.6093
dev_python_reverse,recent_lfu,1,8,upgate,1829,14632,14160,3540,0.2419,0.2500,0.0000,0.9677,139.1746,134.6851,33.4517,101.2334
dev_python_reverse,recent_lfu,1,8,down,1829,14632,14160,3540,0.2419,0.2500,0.0000,0.9677,93.2422,90.2344,22.8585,67.3759
dev_python_reverse,recent_lfu,1,12,all,1829,14632,21003,4227,0.2889,0.2013,0.0000,1.4354,232.4167,333.6150,67.2515,266.3635
dev_python_reverse,recent_lfu,1,12,upgate,1829,14632,21003,4227,0.2889,0.2013,0.0000,1.4354,139.1746,199.7732,39.9729,159.8003
dev_python_reverse,recent_lfu,1,12,down,1829,14632,21003,4227,0.2889,0.2013,0.0000,1.4354,93.2422,133.8418,27.2786,106.5632
dev_python_reverse,recent_lfu,1,16,all,1829,14632,27729,4886,0.3339,0.1762,0.0011,1.8951,232.4167,440.4608,77.7015,362.7593
dev_python_reverse,recent_lfu,1,16,upgate,1829,14632,27729,4886,0.3339,0.1762,0.0011,1.8950,139.1746,263.7392,46.1926,217.5467
dev_python_reverse,recent_lfu,1,16,down,1829,14632,27729,4886,0.3339,0.1762,0.0011,1.8953,93.2422,176.7216,31.5090,145.2126
dev_python_reverse,recent_lfu,1,24,all,1829,14632,38671,5877,0.4017,0.1520,0.0027,2.6422,232.4167,614.0905,93.3970,520.6936
dev_python_reverse,recent_lfu,1,24,upgate,1829,14632,38671,5877,0.4017,0.1520,0.0027,2.6451,139.1746,368.1244,55.5584,312.5660
dev_python_reverse,recent_lfu,1,24,down,1829,14632,38671,5877,0.4017,0.1520,0.0027,2.6379,93.2422,245.9661,37.8385,208.1276
dev_python_reverse,recent_lfu,1,32,all,1829,14632,40330,6021,0.4115,0.1493,0.0027,2.7558,232.4167,640.5026,95.6932,544.8094
dev_python_reverse,recent_lfu,1,32,upgate,1829,14632,40330,6021,0.4115,0.1493,0.0027,2.7608,139.1746,384.2322,56.9581,327.2741
dev_python_reverse,recent_lfu,1,32,down,1829,14632,40330,6021,0.4115,0.1493,0.0027,2.7484,93.2422,256.2703,38.7351,217.5352
dev_python_reverse,recent_lfu,1,48,all,1829,14632,40330,6021,0.4115,0.1493,0.0027,2.7558,232.4167,640.5026,95.6932,544.8094
dev_python_reverse,recent_lfu,1,48,upgate,1829,14632,40330,6021,0.4115,0.1493,0.0027,2.7608,139.1746,384.2322,56.9581,327.2741
dev_python_reverse,recent_lfu,1,48,down,1829,14632,40330,6021,0.4115,0.1493,0.0027,2.7484,93.2422,256.2703,38.7351,217.5352
dev_python_reverse,recent_lfu,1,64,all,1829,14632,40330,6021,0.4115,0.1493,0.0027,2.7558,232.4167,640.5026,95.6932,544.8094
dev_python_reverse,recent_lfu,1,64,upgate,1829,14632,40330,6021,0.4115,0.1493,0.0027,2.7608,139.1746,384.2322,56.9581,327.2741
dev_python_reverse,recent_lfu,1,64,down,1829,14632,40330,6021,0.4115,0.1493,0.0027,2.7484,93.2422,256.2703,38.7351,217.5352
dev_python_reverse,hybrid_balanced,1,8,all,1829,14632,14632,4158,0.2842,0.2842,0.0000,1.0000,232.4167,232.4167,66.1118,166.3049
dev_python_reverse,hybrid_balanced,1,8,upgate,1829,14632,14632,4158,0.2842,0.2842,0.0000,1.0000,139.1746,139.1746,39.3310,99.8436
dev_python_reverse,hybrid_balanced,1,8,down,1829,14632,14632,4158,0.2842,0.2842,0.0000,1.0000,93.2422,93.2422,26.7809,66.4613
dev_python_reverse,hybrid_balanced,1,12,all,1829,14632,21948,4875,0.3332,0.2221,0.0000,1.5000,232.4167,348.6251,77.5229,271.1022
dev_python_reverse,hybrid_balanced,1,12,upgate,1829,14632,21948,4875,0.3332,0.2221,0.0000,1.5000,139.1746,208.7618,46.0783,162.6836
dev_python_reverse,hybrid_balanced,1,12,down,1829,14632,21948,4875,0.3332,0.2221,0.0000,1.5000,93.2422,139.8633,31.4447,108.4186
dev_python_reverse,hybrid_balanced,1,16,all,1829,14632,29264,5405,0.3694,0.1847,0.0016,2.0000,232.4167,464.8335,85.9476,378.8859
dev_python_reverse,hybrid_balanced,1,16,upgate,1829,14632,29264,5405,0.3694,0.1847,0.0016,2.0000,139.1746,278.3491,51.0638,227.2853
dev_python_reverse,hybrid_balanced,1,16,down,1829,14632,29264,5405,0.3694,0.1847,0.0016,2.0000,93.2422,186.4844,34.8838,151.6006
dev_python_reverse,hybrid_balanced,1,24,all,1829,14632,43896,6086,0.4159,0.1386,0.0044,3.0000,232.4167,697.2502,96.7614,600.4888
dev_python_reverse,hybrid_balanced,1,24,upgate,1829,14632,43896,6086,0.4159,0.1386,0.0044,3.0000,139.1746,417.5237,57.5428,359.9809
dev_python_reverse,hybrid_balanced,1,24,down,1829,14632,43896,6086,0.4159,0.1386,0.0044,3.0000,93.2422,279.7266,39.2186,240.5079
dev_python_reverse,hybrid_balanced,1,32,all,1829,14632,58528,6675,0.4562,0.1140,0.0055,4.0000,232.4167,929.6670,106.1062,823.5607
dev_python_reverse,hybrid_balanced,1,32,upgate,1829,14632,58528,6675,0.4562,0.1140,0.0055,4.0000,139.1746,556.6982,63.1023,493.5959
dev_python_reverse,hybrid_balanced,1,32,down,1829,14632,58528,6675,0.4562,0.1140,0.0055,4.0000,93.2422,372.9688,43.0039,329.9648
dev_python_reverse,hybrid_balanced,1,48,all,1829,14632,87792,7568,0.5172,0.0862,0.0148,6.0000,232.4167,1394.5005,120.2583,1274.2421
dev_python_reverse,hybrid_balanced,1,48,upgate,1829,14632,87792,7568,0.5172,0.0862,0.0148,6.0000,139.1746,835.0474,71.6082,763.4392
dev_python_reverse,hybrid_balanced,1,48,down,1829,14632,87792,7568,0.5172,0.0862,0.0148,6.0000,93.2422,559.4531,48.6502,510.8029
dev_python_reverse,hybrid_balanced,1,64,all,1829,14632,117056,8219,0.5617,0.0702,0.0230,8.0000,232.4167,1859.3340,130.6120,1728.7220
dev_python_reverse,hybrid_balanced,1,64,upgate,1829,14632,117056,8219,0.5617,0.0702,0.0230,8.0000,139.1746,1113.3965,77.8244,1035.5721
dev_python_reverse,hybrid_balanced,1,64,down,1829,14632,117056,8219,0.5617,0.0702,0.0230,8.0000,93.2422,745.9375,52.7876,693.1499
dev_python_reverse,hybrid_cooc,1,8,all,1829,14632,14632,3420,0.2337,0.2337,0.0000,1.0000,232.4167,232.4167,54.4204,177.9964
dev_python_reverse,hybrid_cooc,1,8,upgate,1829,14632,14632,3420,0.2337,0.2337,0.0000,1.0000,139.1746,139.1746,32.2477,106.9269
dev_python_reverse,hybrid_cooc,1,8,down,1829,14632,14632,3420,0.2337,0.2337,0.0000,1.0000,93.2422,93.2422,22.1727,71.0695
dev_python_reverse,hybrid_cooc,1,12,all,1829,14632,21948,4406,0.3011,0.2007,0.0000,1.5000,232.4167,348.6251,70.0985,278.5266
dev_python_reverse,hybrid_cooc,1,12,upgate,1829,14632,21948,4406,0.3011,0.2007,0.0000,1.5000,139.1746,208.7618,41.6142,167.1476
dev_python_reverse,hybrid_cooc,1,12,down,1829,14632,21948,4406,0.3011,0.2007,0.0000,1.5000,93.2422,139.8633,28.4843,111.3790
dev_python_reverse,hybrid_cooc,1,16,all,1829,14632,29264,5028,0.3436,0.1718,0.0000,2.0000,232.4167,464.8335,79.9382,384.8953
dev_python_reverse,hybrid_cooc,1,16,upgate,1829,14632,29264,5028,0.3436,0.1718,0.0000,2.0000,139.1746,278.3491,47.4910,230.8582
dev_python_reverse,hybrid_cooc,1,16,down,1829,14632,29264,5028,0.3436,0.1718,0.0000,2.0000,93.2422,186.4844,32.4472,154.0372
dev_python_reverse,hybrid_cooc,1,24,all,1829,14632,43896,5804,0.3967,0.1322,0.0027,3.0000,232.4167,697.2502,92.2421,605.0081
dev_python_reverse,hybrid_cooc,1,24,upgate,1829,14632,43896,5804,0.3967,0.1322,0.0027,3.0000,139.1746,417.5237,54.8422,362.6815
dev_python_reverse,hybrid_cooc,1,24,down,1829,14632,43896,5804,0.3967,0.1322,0.0027,3.0000,93.2422,279.7266,37.3999,242.3266
dev_python_reverse,hybrid_cooc,1,32,all,1829,14632,58528,6312,0.4314,0.1078,0.0044,4.0000,232.4167,929.6670,100.3161,829.3509
dev_python_reverse,hybrid_cooc,1,32,upgate,1829,14632,58528,6312,0.4314,0.1078,0.0044,4.0000,139.1746,556.6982,59.6752,497.0231
dev_python_reverse,hybrid_cooc,1,32,down,1829,14632,58528,6312,0.4314,0.1078,0.0044,4.0000,93.2422,372.9688,40.6409,332.3278
dev_python_reverse,hybrid_cooc,1,48,all,1829,14632,87792,7187,0.4912,0.0819,0.0126,6.0000,232.4167,1394.5005,114.2484,1280.2521
dev_python_reverse,hybrid_cooc,1,48,upgate,1829,14632,87792,7187,0.4912,0.0819,0.0126,6.0000,139.1746,835.0474,68.0148,767.0326
dev_python_reverse,hybrid_cooc,1,48,down,1829,14632,87792,7187,0.4912,0.0819,0.0126,6.0000,93.2422,559.4531,46.2336,513.2195
dev_python_reverse,hybrid_cooc,1,64,all,1829,14632,117056,7946,0.5431,0.0679,0.0224,8.0000,232.4167,1859.3340,126.3009,1733.0331
dev_python_reverse,hybrid_cooc,1,64,upgate,1829,14632,117056,7946,0.5431,0.0679,0.0224,8.0000,139.1746,1113.3965,75.2145,1038.1819
dev_python_reverse,hybrid_cooc,1,64,down,1829,14632,117056,7946,0.5431,0.0679,0.0224,8.0000,93.2422,745.9375,51.0863,694.8512
dev_python_reverse,hybrid_recent,1,8,all,1829,14632,14632,4095,0.2799,0.2799,0.0000,1.0000,232.4167,232.4167,65.1062,167.3105
dev_python_reverse,hybrid_recent,1,8,upgate,1829,14632,14632,4095,0.2799,0.2799,0.0000,1.0000,139.1746,139.1746,38.7484,100.4261
dev_python_reverse,hybrid_recent,1,8,down,1829,14632,14632,4095,0.2799,0.2799,0.0000,1.0000,93.2422,93.2422,26.3578,66.8844
dev_python_reverse,hybrid_recent,1,12,all,1829,14632,21948,5004,0.3420,0.2280,0.0000,1.5000,232.4167,348.6251,79.5878,269.0373
dev_python_reverse,hybrid_recent,1,12,upgate,1829,14632,21948,5004,0.3420,0.2280,0.0000,1.5000,139.1746,208.7618,47.2936,161.4683
dev_python_reverse,hybrid_recent,1,12,down,1829,14632,21948,5004,0.3420,0.2280,0.0000,1.5000,93.2422,139.8633,32.2943,107.5690
dev_python_reverse,hybrid_recent,1,16,all,1829,14632,29264,5495,0.3755,0.1878,0.0022,2.0000,232.4167,464.8335,87.3875,377.4460
dev_python_reverse,hybrid_recent,1,16,upgate,1829,14632,29264,5495,0.3755,0.1878,0.0022,2.0000,139.1746,278.3491,51.9307,226.4184
dev_python_reverse,hybrid_recent,1,16,down,1829,14632,29264,5495,0.3755,0.1878,0.0022,2.0000,93.2422,186.4844,35.4568,151.0275
dev_python_reverse,hybrid_recent,1,24,all,1829,14632,43896,6264,0.4281,0.1427,0.0033,3.0000,232.4167,697.2502,99.5954,597.6548
dev_python_reverse,hybrid_recent,1,24,upgate,1829,14632,43896,6264,0.4281,0.1427,0.0033,3.0000,139.1746,417.5237,59.2137,358.3099
dev_python_reverse,hybrid_recent,1,24,down,1829,14632,43896,6264,0.4281,0.1427,0.0033,3.0000,93.2422,279.7266,40.3817,239.3449
dev_python_reverse,hybrid_recent,1,32,all,1829,14632,58528,6892,0.4710,0.1178,0.0049,4.0000,232.4167,929.6670,109.5344,820.1326
dev_python_reverse,hybrid_recent,1,32,upgate,1829,14632,58528,6892,0.4710,0.1178,0.0049,4.0000,139.1746,556.6982,65.1636,491.5347
dev_python_reverse,hybrid_recent,1,32,down,1829,14632,58528,6892,0.4710,0.1178,0.0049,4.0000,93.2422,372.9688,44.3708,328.5980
dev_python_reverse,hybrid_recent,1,48,all,1829,14632,87792,7608,0.5200,0.0867,0.0148,6.0000,232.4167,1394.5005,120.8876,1273.6129
dev_python_reverse,hybrid_recent,1,48,upgate,1829,14632,87792,7608,0.5200,0.0867,0.0148,6.0000,139.1746,835.0474,71.9927,763.0547
dev_python_reverse,hybrid_recent,1,48,down,1829,14632,87792,7608,0.5200,0.0867,0.0148,6.0000,93.2422,559.4531,48.8949,510.5582
dev_python_reverse,hybrid_recent,1,64,all,1829,14632,117056,8211,0.5612,0.0701,0.0230,8.0000,232.4167,1859.3340,130.4855,1728.8484
dev_python_reverse,hybrid_recent,1,64,upgate,1829,14632,117056,8211,0.5612,0.0701,0.0230,8.0000,139.1746,1113.3965,77.7569,1035.6396
dev_python_reverse,hybrid_recent,1,64,down,1829,14632,117056,8211,0.5612,0.0701,0.0230,8.0000,93.2422,745.9375,52.7287,693.2088
dev_python_reverse,hybrid_prev,1,8,all,1829,14632,14632,4050,0.2768,0.2768,0.0000,1.0000,232.4167,232.4167,64.4032,168.0136
dev_python_reverse,hybrid_prev,1,8,upgate,1829,14632,14632,4050,0.2768,0.2768,0.0000,1.0000,139.1746,139.1746,38.3475,100.8271
dev_python_reverse,hybrid_prev,1,8,down,1829,14632,14632,4050,0.2768,0.2768,0.0000,1.0000,93.2422,93.2422,26.0557,67.1865
dev_python_reverse,hybrid_prev,1,12,all,1829,14632,21948,4867,0.3326,0.2218,0.0000,1.5000,232.4167,348.6251,77.3977,271.2275
dev_python_reverse,hybrid_prev,1,12,upgate,1829,14632,21948,4867,0.3326,0.2218,0.0000,1.5000,139.1746,208.7618,46.0022,162.7596
dev_python_reverse,hybrid_prev,1,12,down,1829,14632,21948,4867,0.3326,0.2218,0.0000,1.5000,93.2422,139.8633,31.3954,108.4678
dev_python_reverse,hybrid_prev,1,16,all,1829,14632,29264,5391,0.3684,0.1842,0.0016,2.0000,232.4167,464.8335,85.7250,379.1085
dev_python_reverse,hybrid_prev,1,16,upgate,1829,14632,29264,5391,0.3684,0.1842,0.0016,2.0000,139.1746,278.3491,50.9326,227.4165
dev_python_reverse,hybrid_prev,1,16,down,1829,14632,29264,5391,0.3684,0.1842,0.0016,2.0000,93.2422,186.4844,34.7924,151.6920
dev_python_reverse,hybrid_prev,1,24,all,1829,14632,43896,6078,0.4154,0.1385,0.0044,3.0000,232.4167,697.2502,96.6345,600.6157
dev_python_reverse,hybrid_prev,1,24,upgate,1829,14632,43896,6078,0.4154,0.1385,0.0044,3.0000,139.1746,417.5237,57.4684,360.0552
dev_python_reverse,hybrid_prev,1,24,down,1829,14632,43896,6078,0.4154,0.1385,0.0044,3.0000,93.2422,279.7266,39.1661,240.5605
dev_python_reverse,hybrid_prev,1,32,all,1829,14632,58528,6662,0.4553,0.1138,0.0055,4.0000,232.4167,929.6670,105.8944,823.7726
dev_python_reverse,hybrid_prev,1,32,upgate,1829,14632,58528,6662,0.4553,0.1138,0.0055,4.0000,139.1746,556.6982,62.9765,493.7217
dev_python_reverse,hybrid_prev,1,32,down,1829,14632,58528,6662,0.4553,0.1138,0.0055,4.0000,93.2422,372.9688,42.9179,330.0508
dev_python_reverse,hybrid_prev,1,48,all,1829,14632,87792,7561,0.5167,0.0861,0.0148,6.0000,232.4167,1394.5005,120.1449,1274.3556
dev_python_reverse,hybrid_prev,1,48,upgate,1829,14632,87792,7561,0.5167,0.0861,0.0148,6.0000,139.1746,835.0474,71.5409,763.5065
dev_python_reverse,hybrid_prev,1,48,down,1829,14632,87792,7561,0.5167,0.0861,0.0148,6.0000,93.2422,559.4531,48.6040,510.8491
dev_python_reverse,hybrid_prev,1,64,all,1829,14632,117056,8207,0.5609,0.0701,0.0230,8.0000,232.4167,1859.3340,130.4255,1728.9085
dev_python_reverse,hybrid_prev,1,64,upgate,1829,14632,117056,8207,0.5609,0.0701,0.0230,8.0000,139.1746,1113.3965,77.7167,1035.6798
dev_python_reverse,hybrid_prev,1,64,down,1829,14632,117056,8207,0.5609,0.0701,0.0230,8.0000,93.2422,745.9375,52.7088,693.2287
dev_python_reverse,global_hot,2,8,all,1798,14384,14384,923,0.0642,0.0642,0.0000,1.0000,228.3639,228.3639,14.7720,213.5919
dev_python_reverse,global_hot,2,8,upgate,1798,14384,14384,923,0.0642,0.0642,0.0000,1.0000,136.5786,136.5786,8.6173,127.9613
dev_python_reverse,global_hot,2,8,down,1798,14384,14384,923,0.0642,0.0642,0.0000,1.0000,91.7853,91.7853,6.1547,85.6306
dev_python_reverse,global_hot,2,12,all,1798,14384,21576,1201,0.0835,0.0557,0.0000,1.5000,228.3639,342.5458,19.2142,323.3316
dev_python_reverse,global_hot,2,12,upgate,1798,14384,21576,1201,0.0835,0.0557,0.0000,1.5000,136.5786,204.8679,11.2052,193.6628
dev_python_reverse,global_hot,2,12,down,1798,14384,21576,1201,0.0835,0.0557,0.0000,1.5000,91.7853,137.6779,8.0090,129.6689
dev_python_reverse,global_hot,2,16,all,1798,14384,28768,1472,0.1023,0.0512,0.0000,2.0000,228.3639,456.7278,23.4496,433.2782
dev_python_reverse,global_hot,2,16,upgate,1798,14384,28768,1472,0.1023,0.0512,0.0000,2.0000,136.5786,273.1572,13.7343,259.4230
dev_python_reverse,global_hot,2,16,down,1798,14384,28768,1472,0.1023,0.0512,0.0000,2.0000,91.7853,183.5706,9.7154,173.8552
dev_python_reverse,global_hot,2,24,all,1798,14384,43152,1966,0.1367,0.0456,0.0000,3.0000,228.3639,685.0917,31.3078,653.7838
dev_python_reverse,global_hot,2,24,upgate,1798,14384,43152,1966,0.1367,0.0456,0.0000,3.0000,136.5786,409.7358,18.3558,391.3801
dev_python_reverse,global_hot,2,24,down,1798,14384,43152,1966,0.1367,0.0456,0.0000,3.0000,91.7853,275.3558,12.9521,262.4038
dev_python_reverse,global_hot,2,32,all,1798,14384,57536,2398,0.1667,0.0417,0.0000,4.0000,228.3639,913.4556,38.1547,875.3009
dev_python_reverse,global_hot,2,32,upgate,1798,14384,57536,2398,0.1667,0.0417,0.0000,4.0000,136.5786,546.3145,22.4719,523.8426
dev_python_reverse,global_hot,2,32,down,1798,14384,57536,2398,0.1667,0.0417,0.0000,4.0000,91.7853,367.1411,15.6828,351.4583
dev_python_reverse,global_hot,2,48,all,1798,14384,86304,3195,0.2221,0.0370,0.0000,6.0000,228.3639,1370.1833,50.8394,1319.3439
dev_python_reverse,global_hot,2,48,upgate,1798,14384,86304,3195,0.2221,0.0370,0.0000,6.0000,136.5786,819.4717,30.1155,789.3562
dev_python_reverse,global_hot,2,48,down,1798,14384,86304,3195,0.2221,0.0370,0.0000,6.0000,91.7853,550.7117,20.7239,529.9878
dev_python_reverse,global_hot,2,64,all,1798,14384,115072,3984,0.2770,0.0346,0.0000,8.0000,228.3639,1826.9111,63.3105,1763.6006
dev_python_reverse,global_hot,2,64,upgate,1798,14384,115072,3984,0.2770,0.0346,0.0000,8.0000,136.5786,1092.6289,37.6165,1055.0125
dev_python_reverse,global_hot,2,64,down,1798,14384,115072,3984,0.2770,0.0346,0.0000,8.0000,91.7853,734.2822,25.6940,708.5882
dev_python_reverse,cooc,2,8,all,1798,14384,14384,1531,0.1064,0.1064,0.0000,1.0000,228.3639,228.3639,24.4070,203.9569
dev_python_reverse,cooc,2,8,upgate,1798,14384,14384,1531,0.1064,0.1064,0.0000,1.0000,136.5786,136.5786,14.3083,122.2704
dev_python_reverse,cooc,2,8,down,1798,14384,14384,1531,0.1064,0.1064,0.0000,1.0000,91.7853,91.7853,10.0987,81.6866
dev_python_reverse,cooc,2,12,all,1798,14384,21576,1868,0.1299,0.0866,0.0000,1.5000,228.3639,342.5458,29.7504,312.7954
dev_python_reverse,cooc,2,12,upgate,1798,14384,21576,1868,0.1299,0.0866,0.0000,1.5000,136.5786,204.8679,17.4880,187.3799
dev_python_reverse,cooc,2,12,down,1798,14384,21576,1868,0.1299,0.0866,0.0000,1.5000,91.7853,137.6779,12.2624,125.4155
dev_python_reverse,cooc,2,16,all,1798,14384,28768,2230,0.1550,0.0775,0.0006,2.0000,228.3639,456.7278,35.4654,421.2624
dev_python_reverse,cooc,2,16,upgate,1798,14384,28768,2230,0.1550,0.0775,0.0006,2.0000,136.5786,273.1572,20.8919,252.2653
dev_python_reverse,cooc,2,16,down,1798,14384,28768,2230,0.1550,0.0775,0.0006,2.0000,91.7853,183.5706,14.5735,168.9971
dev_python_reverse,cooc,2,24,all,1798,14384,43152,2765,0.1922,0.0641,0.0006,3.0000,228.3639,685.0917,43.9263,641.1653
dev_python_reverse,cooc,2,24,upgate,1798,14384,43152,2765,0.1922,0.0641,0.0006,3.0000,136.5786,409.7358,25.9853,383.7505
dev_python_reverse,cooc,2,24,down,1798,14384,43152,2765,0.1922,0.0641,0.0006,3.0000,91.7853,275.3558,17.9410,257.4148
dev_python_reverse,cooc,2,32,all,1798,14384,57536,3238,0.2251,0.0563,0.0006,4.0000,228.3639,913.4556,51.4380,862.0176
dev_python_reverse,cooc,2,32,upgate,1798,14384,57536,3238,0.2251,0.0563,0.0006,4.0000,136.5786,546.3145,30.4802,515.8343
dev_python_reverse,cooc,2,32,down,1798,14384,57536,3238,0.2251,0.0563,0.0006,4.0000,91.7853,367.1411,20.9578,346.1833
dev_python_reverse,cooc,2,48,all,1798,14384,86304,4069,0.2829,0.0471,0.0028,6.0000,228.3639,1370.1833,64.6165,1305.5669
dev_python_reverse,cooc,2,48,upgate,1798,14384,86304,4069,0.2829,0.0471,0.0028,6.0000,136.5786,819.4717,38.3661,781.1056
dev_python_reverse,cooc,2,48,down,1798,14384,86304,4069,0.2829,0.0471,0.0028,6.0000,91.7853,550.7117,26.2504,524.4612
dev_python_reverse,cooc,2,64,all,1798,14384,115072,4799,0.3336,0.0417,0.0050,8.0000,228.3639,1826.9111,76.2351,1750.6760
dev_python_reverse,cooc,2,64,upgate,1798,14384,115072,4799,0.3336,0.0417,0.0050,8.0000,136.5786,1092.6289,45.3067,1047.3222
dev_python_reverse,cooc,2,64,down,1798,14384,115072,4799,0.3336,0.0417,0.0050,8.0000,91.7853,734.2822,30.9285,703.3538
dev_python_reverse,previous_same_layer,2,8,all,1798,14384,13920,3860,0.2684,0.2773,0.0000,0.9677,228.3639,220.9973,61.3382,159.6591
dev_python_reverse,previous_same_layer,2,8,upgate,1798,14384,13920,3860,0.2684,0.2773,0.0000,0.9677,136.5786,132.1729,36.4894,95.6835
dev_python_reverse,previous_same_layer,2,8,down,1798,14384,13920,3860,0.2684,0.2773,0.0000,0.9677,91.7853,88.8245,24.8488,63.9756
dev_python_reverse,previous_same_layer,2,12,all,1798,14384,13920,3860,0.2684,0.2773,0.0000,0.9677,228.3639,220.9973,61.3382,159.6591
dev_python_reverse,previous_same_layer,2,12,upgate,1798,14384,13920,3860,0.2684,0.2773,0.0000,0.9677,136.5786,132.1729,36.4894,95.6835
dev_python_reverse,previous_same_layer,2,12,down,1798,14384,13920,3860,0.2684,0.2773,0.0000,0.9677,91.7853,88.8245,24.8488,63.9756
dev_python_reverse,previous_same_layer,2,16,all,1798,14384,13920,3860,0.2684,0.2773,0.0000,0.9677,228.3639,220.9973,61.3382,159.6591
