tensor,expert,model_offset,nbytes,shape,n_expert,residual_ms,touches
blk.1.ffn_up_exps.weight,166,7759858944,4456448,4096x2048x256,256,4.079000,2
blk.2.ffn_up_exps.weight,74,10946025728,4456448,4096x2048x256,256,4.071000,18
blk.0.ffn_down_exps.weight,69,1479695104,4456448,2048x4096x256,256,4.068000,2
blk.11.ffn_down_exps.weight,51,40795851520,4456448,2048x4096x256,256,4.064000,1
blk.19.ffn_up_exps.weight,161,72226947840,4456448,4096x2048x256,256,4.064000,4
blk.4.ffn_down_exps.weight,39,15676246784,4456448,2048x4096x256,256,4.064000,4
blk.4.ffn_down_exps.weight,166,16242215680,4456448,2048x4096x256,256,4.063000,1
blk.6.ffn_down_exps.weight,252,23790266624,4456448,2048x4096x256,256,4.044000,14
blk.35.ffn_down_exps.weight,47,126755582720,4456448,2048x4096x256,256,4.041000,5
blk.0.ffn_up_exps.weight,52,3685636864,4456448,4096x2048x256,256,4.040000,9
blk.10.ffn_up_exps.weight,126,39840048384,4456448,4096x2048x256,256,4.040000,11
blk.3.ffn_down_exps.weight,85,12288185088,4456448,2048x4096x256,256,4.020000,5
blk.35.ffn_up_exps.weight,166,129567601408,4456448,4096x2048x256,256,4.019000,3
blk.4.ffn_down_exps.weight,15,15569292032,4456448,2048x4096x256,256,4.019000,1
blk.4.ffn_down_exps.weight,80,15858961152,4456448,2048x4096x256,256,4.019000,1
blk.4.ffn_down_exps.weight,82,15867874048,4456448,2048x4096x256,256,4.019000,1
blk.19.ffn_up_exps.weight,146,72160101120,4456448,4096x2048x256,256,4.017000,2
blk.0.ffn_up_exps.weight,200,4345191168,4456448,4096x2048x256,256,4.011000,2
blk.19.ffn_up_exps.weight,86,71892714240,4456448,4096x2048x256,256,4.008000,4
blk.20.ffn_up_exps.weight,202,76002720512,4456448,4096x2048x256,256,4.007000,11
blk.12.ffn_down_exps.weight,4,44179456768,4456448,2048x4096x256,256,4.006000,17
blk.28.ffn_up_exps.weight,239,104826794752,4456448,4096x2048x256,256,3.999000,1
blk.21.ffn_up_exps.weight,1,78678712576,4456448,4096x2048x256,256,3.998000,5
blk.35.ffn_down_exps.weight,175,127326008064,4456448,2048x4096x256,256,3.998000,1
blk.5.ffn_down_exps.weight,30,19207876864,4456448,2048x4096x256,256,3.991000,7
blk.35.ffn_up_exps.weight,84,129202172672,4456448,4096x2048x256,256,3.980000,11
blk.8.ffn_up_exps.weight,212,33058506496,4456448,4096x2048x256,256,3.979000,10
blk.0.ffn_up_exps.weight,156,4149107456,4456448,4096x2048x256,256,3.976000,7
blk.2.ffn_down_exps.weight,14,8396937472,4456448,2048x4096x256,256,3.976000,2
blk.17.ffn_down_exps.weight,110,62553171200,4456448,2048x4096x256,256,3.975000,1
blk.21.ffn_down_exps.weight,4,76410380544,4456448,2048x4096x256,256,3.973000,4
blk.0.ffn_down_exps.weight,113,1675778816,4456448,2048x4096x256,256,3.967000,1
blk.0.ffn_down_exps.weight,131,1755994880,4456448,2048x4096x256,256,3.967000,1
blk.2.ffn_up_exps.weight,234,11659057408,4456448,4096x2048x256,256,3.966000,3
blk.20.ffn_down_exps.weight,53,73057008384,4456448,2048x4096x256,256,3.959000,11
blk.0.ffn_up_exps.weight,0,3453901568,4456448,4096x2048x256,256,3.958000,1
blk.0.ffn_up_exps.weight,135,4055522048,4456448,4096x2048x256,256,3.958000,1
blk.0.ffn_up_exps.weight,178,4247149312,4456448,4096x2048x256,256,3.958000,1
blk.20.ffn_up_exps.weight,224,76100762368,4456448,4096x2048x256,256,3.946000,2
blk.19.ffn_up_exps.weight,73,71834780416,4456448,4096x2048x256,256,3.945000,2
blk.3.ffn_down_exps.weight,119,12439704320,4456448,2048x4096x256,256,3.945000,5
blk.4.ffn_down_exps.weight,109,15988198144,4456448,2048x4096x256,256,3.942000,2
blk.9.ffn_up_exps.weight,187,36518833408,4456448,4096x2048x256,256,3.941000,3
blk.0.ffn_up_exps.weight,103,3912915712,4456448,4096x2048x256,256,3.936000,1
blk.0.ffn_up_exps.weight,210,4389755648,4456448,4096x2048x256,256,3.936000,1
blk.0.ffn_up_exps.weight,8,3489553152,4456448,4096x2048x256,256,3.936000,1
blk.9.ffn_down_exps.weight,57,33657793792,4456448,2048x4096x256,256,3.936000,2
blk.0.ffn_up_exps.weight,139,4073347840,4456448,4096x2048x256,256,3.931000,1
blk.6.ffn_up_exps.weight,124,25501542656,4456448,4096x2048x256,256,3.931000,10
blk.10.ffn_up_exps.weight,155,39969285376,4456448,4096x2048x256,256,3.929000,6
blk.37.ffn_up_exps.weight,102,136447185152,4456448,4096x2048x256,256,3.922000,9
blk.3.ffn_down_exps.weight,99,12350575360,4456448,2048x4096x256,256,3.919000,3
blk.16.ffn_down_exps.weight,215,59449360128,4456448,2048x4096x256,256,3.917000,1
blk.2.ffn_down_exps.weight,254,9466484992,4456448,2048x4096x256,256,3.917000,1
blk.2.ffn_down_exps.weight,41,8517261568,4456448,2048x4096x256,256,3.917000,1
blk.0.ffn_down_exps.weight,56,1421761280,4456448,2048x4096x256,256,3.908000,12
blk.35.ffn_up_exps.weight,204,129736946432,4456448,4096x2048x256,256,3.908000,1
blk.4.ffn_down_exps.weight,164,16233302784,4456448,2048x4096x256,256,3.908000,6
blk.28.ffn_up_exps.weight,101,104211804928,4456448,4096x2048x256,256,3.907000,8
blk.3.ffn_down_exps.weight,75,12243620608,4456448,2048x4096x256,256,3.907000,1
blk.2.ffn_up_exps.weight,106,11088632064,4456448,4096x2048x256,256,3.905000,1
blk.2.ffn_up_exps.weight,222,11605580032,4456448,4096x2048x256,256,3.905000,1
blk.15.ffn_down_exps.weight,25,55009576704,4456448,2048x4096x256,256,3.899000,2
blk.35.ffn_up_exps.weight,90,129228911360,4456448,4096x2048x256,256,3.897000,13
blk.21.ffn_down_exps.weight,188,77230366976,4456448,2048x4096x256,256,3.895000,13
blk.12.ffn_down_exps.weight,30,44295324416,4456448,2048x4096x256,256,3.893000,6
blk.14.ffn_up_exps.weight,232,54642024704,4456448,4096x2048x256,256,3.891000,19
blk.22.ffn_up_exps.weight,156,82962520320,4456448,4096x2048x256,256,3.875000,6
blk.25.ffn_down_exps.weight,81,91083119872,4456448,2048x4096x256,256,3.872000,21
blk.6.ffn_up_exps.weight,223,25942731008,4456448,4096x2048x256,256,3.872000,1
blk.6.ffn_up_exps.weight,58,25207417088,4456448,4096x2048x256,256,3.872000,1
blk.6.ffn_up_exps.weight,78,25296546048,4456448,4096x2048x256,256,3.872000,1
blk.1.ffn_down_exps.weight,96,5166206208,4456448,2048x4096x256,256,3.869000,2
blk.3.ffn_up_exps.weight,23,14293586688,4456448,4096x2048x256,256,3.862000,11
blk.31.ffn_down_exps.weight,180,113018697472,4456448,2048x4096x256,256,3.861000,21
blk.4.ffn_up_exps.weight,237,18840324864,4456448,4096x2048x256,256,3.857000,11
blk.0.ffn_up_exps.weight,69,3761396480,4456448,4096x2048x256,256,3.855000,2
blk.12.ffn_up_exps.weight,142,47076147968,4456448,4096x2048x256,256,3.845000,7
blk.4.ffn_up_exps.weight,94,18203052800,4456448,4096x2048x256,256,3.842000,10
blk.2.ffn_down_exps.weight,55,8579651840,4456448,2048x4096x256,256,3.841000,1
blk.38.ffn_down_exps.weight,42,137491155200,4456448,2048x4096x256,256,3.839000,27
blk.2.ffn_up_exps.weight,153,11298085120,4456448,4096x2048x256,256,3.836000,1
blk.23.ffn_up_exps.weight,222,86828384000,4456448,4096x2048x256,256,3.836000,33
blk.1.ffn_up_exps.weight,210,7955942656,4456448,4096x2048x256,256,3.835000,9
blk.19.ffn_up_exps.weight,153,72191296256,4456448,4096x2048x256,256,3.832000,1
blk.30.ffn_up_exps.weight,104,111389970688,4456448,4096x2048x256,256,3.822000,12
blk.19.ffn_up_exps.weight,30,71643153152,4456448,4096x2048x256,256,3.817000,15
blk.9.ffn_down_exps.weight,146,34054417664,4456448,2048x4096x256,256,3.811000,2
blk.2.ffn_up_exps.weight,144,11257977088,4456448,4096x2048x256,256,3.807000,5
blk.19.ffn_up_exps.weight,208,72436400896,4456448,4096x2048x256,256,3.799000,5
blk.19.ffn_up_exps.weight,216,72472052480,4456448,4096x2048x256,256,3.799000,5
blk.19.ffn_up_exps.weight,52,71741195008,4456448,4096x2048x256,256,3.797000,4
blk.0.ffn_up_exps.weight,37,3618790144,4456448,4096x2048x256,256,3.795000,2
blk.1.ffn_up_exps.weight,253,8147569920,4456448,4096x2048x256,256,3.795000,1
blk.1.ffn_up_exps.weight,246,8116374784,4456448,4096x2048x256,256,3.792000,3
blk.5.ffn_up_exps.weight,235,22403150080,4456448,4096x2048x256,256,3.791000,1
blk.2.ffn_up_exps.weight,177,11405039872,4456448,4096x2048x256,256,3.785000,6
blk.32.ffn_up_exps.weight,172,118857805568,4456448,4096x2048x256,256,3.779000,9
blk.17.ffn_up_exps.weight,127,64910632192,4456448,4096x2048x256,256,3.778000,7
blk.2.ffn_down_exps.weight,204,9243662592,4456448,2048x4096x256,256,3.778000,2
blk.2.ffn_down_exps.weight,112,8833669376,4456448,2048x4096x256,256,3.777000,4
blk.39.ffn_down_exps.weight,253,142003203840,4456448,2048x4096x256,256,3.777000,15
blk.1.ffn_down_exps.weight,108,5219683584,4456448,2048x4096x256,256,3.774000,2
blk.2.ffn_down_exps.weight,154,9020840192,4456448,2048x4096x256,256,3.772000,2
blk.20.ffn_down_exps.weight,247,73921559296,4456448,2048x4096x256,256,3.771000,7
blk.10.ffn_down_exps.weight,35,37152810240,4456448,2048x4096x256,256,3.766000,15
blk.3.ffn_down_exps.weight,40,12087644928,4456448,2048x4096x256,256,3.765000,9
blk.29.ffn_up_exps.weight,20,107422570752,4456448,4096x2048x256,256,3.762000,7
blk.19.ffn_down_exps.weight,38,69397103360,4456448,2048x4096x256,256,3.761000,3
blk.2.ffn_up_exps.weight,39,10790050048,4456448,4096x2048x256,256,3.761000,12
blk.30.ffn_up_exps.weight,109,111412252928,4456448,4096x2048x256,256,3.753000,11
blk.19.ffn_down_exps.weight,203,70132417280,4456448,2048x4096x256,256,3.750000,15
blk.34.ffn_down_exps.weight,80,123330907392,4456448,2048x4096x256,256,3.749000,10
blk.34.ffn_up_exps.weight,80,125612608768,4456448,4096x2048x256,256,3.745000,10
blk.9.ffn_down_exps.weight,232,34437672192,4456448,2048x4096x256,256,3.743000,1
blk.31.ffn_up_exps.weight,180,115300398848,4456448,4096x2048x256,256,3.742000,21
blk.30.ffn_up_exps.weight,8,110962151680,4456448,4096x2048x256,256,3.737000,13
blk.9.ffn_up_exps.weight,240,36755025152,4456448,4096x2048x256,256,3.736000,3
blk.35.ffn_up_exps.weight,47,129037284096,4456448,4096x2048x256,256,3.731000,5
blk.19.ffn_down_exps.weight,25,69339169536,4456448,2048x4096x256,256,3.730000,5
blk.20.ffn_down_exps.weight,100,73266461440,4456448,2048x4096x256,256,3.727000,1
blk.20.ffn_down_exps.weight,241,73894820608,4456448,2048x4096x256,256,3.727000,1
blk.3.ffn_up_exps.weight,40,14369346304,4456448,4096x2048x256,256,3.726000,9
blk.10.ffn_down_exps.weight,15,37063681280,4456448,2048x4096x256,256,3.725000,1
blk.9.ffn_up_exps.weight,250,36799589632,4456448,4096x2048x256,256,3.724000,3
blk.12.ffn_up_exps.weight,231,47472771840,4456448,4096x2048x256,256,3.721000,6
blk.0.ffn_up_exps.weight,3,3467270912,4456448,4096x2048x256,256,3.712000,5
blk.0.ffn_up_exps.weight,61,3725744896,4456448,4096x2048x256,256,3.712000,5
blk.5.ffn_down_exps.weight,254,20206121216,4456448,2048x4096x256,256,3.711000,3
blk.2.ffn_down_exps.weight,80,8691063040,4456448,2048x4096x256,256,3.709000,4
blk.15.ffn_up_exps.weight,212,58124633856,4456448,4096x2048x256,256,3.708000,4
blk.2.ffn_up_exps.weight,130,11195586816,4456448,4096x2048x256,256,3.708000,1
blk.2.ffn_up_exps.weight,141,11244607744,4456448,4096x2048x256,256,3.708000,1
blk.2.ffn_up_exps.weight,143,11253520640,4456448,4096x2048x256,256,3.708000,1
blk.26.ffn_down_exps.weight,62,94591505664,4456448,2048x4096x256,256,3.708000,4
blk.1.ffn_up_exps.weight,223,8013876480,4456448,4096x2048x256,256,3.702000,3
blk.39.ffn_up_exps.weight,239,144222514944,4456448,4096x2048x256,256,3.702000,3
blk.3.ffn_up_exps.weight,119,14721405696,4456448,4096x2048x256,256,3.701000,5
blk.1.ffn_down_exps.weight,250,5852499200,4456448,2048x4096x256,256,3.698000,2
blk.20.ffn_up_exps.weight,100,75548162816,4456448,4096x2048x256,256,3.695000,1
blk.20.ffn_up_exps.weight,241,76176521984,4456448,4096x2048x256,256,3.695000,1
blk.2.ffn_down_exps.weight,246,9430833408,4456448,2048x4096x256,256,3.694000,3
blk.7.ffn_up_exps.weight,21,28614266624,4456448,4096x2048x256,256,3.692000,1
blk.6.ffn_down_exps.weight,1,22671698176,4456448,2048x4096x256,256,3.686000,21
blk.4.ffn_up_exps.weight,220,18764565248,4456448,4096x2048x256,256,3.685000,7
blk.21.ffn_down_exps.weight,49,76610920704,4456448,2048x4096x256,256,3.684000,7
blk.13.ffn_down_exps.weight,125,48290425088,4456448,2048x4096x256,256,3.682000,2
blk.5.ffn_up_exps.weight,177,22144676096,4456448,4096x2048x256,256,3.682000,2
blk.1.ffn_down_exps.weight,129,5313268992,4456448,2048x4096x256,256,3.679000,1
blk.1.ffn_down_exps.weight,99,5179575552,4456448,2048x4096x256,256,3.679000,1
blk.25.ffn_up_exps.weight,199,93890682112,4456448,4096x2048x256,256,3.676000,19
blk.34.ffn_down_exps.weight,52,123206126848,4456448,2048x4096x256,256,3.676000,6
blk.4.ffn_down_exps.weight,127,16068414208,4456448,2048x4096x256,256,3.675000,9
blk.1.ffn_up_exps.weight,158,7724207360,4456448,4096x2048x256,256,3.670000,3
blk.29.ffn_up_exps.weight,101,107783543040,4456448,4096x2048x256,256,3.663000,1
blk.2.ffn_down_exps.weight,32,8477153536,4456448,2048x4096x256,256,3.662000,1
blk.30.ffn_up_exps.weight,239,111991591168,4456448,4096x2048x256,256,3.662000,7
blk.33.ffn_down_exps.weight,52,119613068544,4456448,2048x4096x256,256,3.662000,12
blk.21.ffn_down_exps.weight,151,77065478400,4456448,2048x4096x256,256,3.661000,2
blk.0.ffn_up_exps.weight,12,3507378944,4456448,4096x2048x256,256,3.656000,1
blk.0.ffn_up_exps.weight,180,4256062208,4456448,4096x2048x256,256,3.656000,1
blk.0.ffn_up_exps.weight,44,3649985280,4456448,4096x2048x256,256,3.656000,1
blk.2.ffn_down_exps.weight,177,9123338496,4456448,2048x4096x256,256,3.656000,6
blk.0.ffn_down_exps.weight,179,1969904384,4456448,2048x4096x256,256,3.650000,2
blk.37.ffn_down_exps.weight,232,134744822016,4456448,2048x4096x256,256,3.650000,2
blk.23.ffn_up_exps.weight,109,86324805376,4456448,4096x2048x256,256,3.642000,2
blk.25.ffn_up_exps.weight,81,93364821248,4456448,4096x2048x256,256,3.641000,21
blk.10.ffn_up_exps.weight,84,39652877568,4456448,4096x2048x256,256,3.634000,7
blk.1.ffn_down_exps.weight,54,4979035392,4456448,2048x4096x256,256,3.629000,4
blk.1.ffn_up_exps.weight,65,7309757696,4456448,4096x2048x256,256,3.626000,1
blk.39.ffn_up_exps.weight,25,143268835072,4456448,4096x2048x256,256,3.626000,1
blk.34.ffn_up_exps.weight,34,125407612160,4456448,4096x2048x256,256,3.621000,6
blk.2.ffn_down_exps.weight,119,8864864512,4456448,2048x4096x256,256,3.618000,2
blk.9.ffn_down_exps.weight,187,34237132032,4456448,2048x4096x256,256,3.618000,3
blk.30.ffn_up_exps.weight,19,111011172608,4456448,4096x2048x256,256,3.614000,6
blk.20.ffn_down_exps.weight,48,73034726144,4456448,2048x4096x256,256,3.613000,3
blk.35.ffn_down_exps.weight,85,126924927744,4456448,2048x4096x256,256,3.612000,5
blk.1.ffn_down_exps.weight,116,5255335168,4456448,2048x4096x256,256,3.611000,5
blk.1.ffn_up_exps.weight,231,8049528064,4456448,4096x2048x256,256,3.611000,3
blk.37.ffn_up_exps.weight,147,136647725312,4456448,4096x2048x256,256,3.598000,21
blk.22.ffn_down_exps.weight,60,80252999936,4456448,2048x4096x256,256,3.595000,13
blk.0.ffn_down_exps.weight,184,1992186624,4456448,2048x4096x256,256,3.594000,1
blk.0.ffn_down_exps.weight,193,2032294656,4456448,2048x4096x256,256,3.594000,1
blk.0.ffn_down_exps.weight,55,1417304832,4456448,2048x4096x256,256,3.594000,1
blk.0.ffn_down_exps.weight,6,1198938880,4456448,2048x4096x256,256,3.594000,1
blk.35.ffn_down_exps.weight,90,126947209984,4456448,2048x4096x256,256,3.590000,13
blk.6.ffn_up_exps.weight,1,24953399552,4456448,4096x2048x256,256,3.587000,21
blk.0.ffn_up_exps.weight,152,4131281664,4456448,4096x2048x256,256,3.582000,4
blk.2.ffn_down_exps.weight,11,8383568128,4456448,2048x4096x256,256,3.581000,1
blk.2.ffn_down_exps.weight,17,8410306816,4456448,2048x4096x256,256,3.581000,1
blk.2.ffn_down_exps.weight,241,9408551168,4456448,2048x4096x256,256,3.581000,1
blk.22.ffn_down_exps.weight,156,80680818944,4456448,2048x4096x256,256,3.573000,6
blk.0.ffn_down_exps.weight,217,2139249408,4456448,2048x4096x256,256,3.571000,2
blk.10.ffn_down_exps.weight,7,37028029696,4456448,2048x4096x256,256,3.570000,5
blk.2.ffn_up_exps.weight,184,11436235008,4456448,4096x2048x256,256,3.567000,2
blk.0.ffn_up_exps.weight,179,4251605760,4456448,4096x2048x256,256,3.565000,2
blk.16.ffn_down_exps.weight,144,59132952320,4456448,2048x4096x256,256,3.564000,4
blk.10.ffn_down_exps.weight,78,37344437504,4456448,2048x4096x256,256,3.559000,15
blk.26.ffn_down_exps.weight,11,94364226816,4456448,2048x4096x256,256,3.554000,4
blk.0.ffn_down_exps.weight,17,1247959808,4456448,2048x4096x256,256,3.553000,4
blk.1.ffn_down_exps.weight,59,5001317632,4456448,2048x4096x256,256,3.544000,4
blk.19.ffn_down_exps.weight,208,70154699520,4456448,2048x4096x256,256,3.541000,5
blk.19.ffn_down_exps.weight,216,70190351104,4456448,2048x4096x256,256,3.541000,5
blk.7.ffn_up_exps.weight,63,28801437440,4456448,4096x2048x256,256,3.540000,1
blk.0.ffn_up_exps.weight,142,4086717184,4456448,4096x2048x256,256,3.539000,1
blk.1.ffn_up_exps.weight,135,7621709056,4456448,4096x2048x256,256,3.537000,2
blk.2.ffn_up_exps.weight,221,11601123584,4456448,4096x2048x256,256,3.536000,2
blk.1.ffn_up_exps.weight,206,7938116864,4456448,4096x2048x256,256,3.534000,3
blk.11.ffn_up_exps.weight,228,43866344192,4456448,4096x2048x256,256,3.534000,1
blk.2.ffn_up_exps.weight,197,11494168832,4456448,4096x2048x256,256,3.534000,3
blk.1.ffn_down_exps.weight,130,5317725440,4456448,2048x4096x256,256,3.533000,2
blk.12.ffn_up_exps.weight,30,46577025792,4456448,4096x2048x256,256,3.531000,6
blk.12.ffn_down_exps.weight,218,45133136640,4456448,2048x4096x256,256,3.530000,8
blk.37.ffn_down_exps.weight,253,134838407424,4456448,2048x4096x256,256,3.529000,17
blk.4.ffn_down_exps.weight,134,16099609344,4456448,2048x4096x256,256,3.529000,1
blk.37.ffn_down_exps.weight,189,134553194752,4456448,2048x4096x256,256,3.528000,8
blk.0.ffn_up_exps.weight,17,3529661184,4456448,4096x2048x256,256,3.526000,4
blk.10.ffn_up_exps.weight,48,39492445440,4456448,4096x2048x256,256,3.526000,18
blk.3.ffn_up_exps.weight,44,14387172096,4456448,4096x2048x256,256,3.525000,7
blk.1.ffn_up_exps.weight,125,7577144576,4456448,4096x2048x256,256,3.524000,1
blk.1.ffn_up_exps.weight,88,7412256000,4456448,4096x2048x256,256,3.524000,1
blk.2.ffn_up_exps.weight,174,11391670528,4456448,4096x2048x256,256,3.521000,16
blk.27.ffn_up_exps.weight,220,101149063936,4456448,4096x2048x256,256,3.513000,3
blk.39.ffn_up_exps.weight,96,143585242880,4456448,4096x2048x256,256,3.513000,8
blk.19.ffn_up_exps.weight,203,72414118656,4456448,4096x2048x256,256,3.509000,15
blk.2.ffn_up_exps.weight,28,10741029120,4456448,4096x2048x256,256,3.507000,3
blk.22.ffn_up_exps.weight,254,83399252224,4456448,4096x2048x256,256,3.505000,11
blk.16.ffn_down_exps.weight,106,58963607296,4456448,2048x4096x256,256,3.500000,1
blk.2.ffn_down_exps.weight,67,8633129216,4456448,2048x4096x256,256,3.496000,1
blk.39.ffn_up_exps.weight,18,143237639936,4456448,4096x2048x256,256,3.495000,12
blk.10.ffn_up_exps.weight,232,40312431872,4456448,4096x2048x256,256,3.493000,10
blk.2.ffn_up_exps.weight,226,11623405824,4456448,4096x2048x256,256,3.492000,2
blk.8.ffn_up_exps.weight,110,32603948800,4456448,4096x2048x256,256,3.491000,1
blk.8.ffn_up_exps.weight,210,33049593600,4456448,4096x2048x256,256,3.491000,1
blk.9.ffn_down_exps.weight,210,34339630336,4456448,2048x4096x256,256,3.490000,1
blk.11.ffn_up_exps.weight,187,43683629824,4456448,4096x2048x256,256,3.488000,2
blk.2.ffn_up_exps.weight,204,11525363968,4456448,4096x2048x256,256,3.481000,2
blk.28.ffn_up_exps.weight,80,104118219520,4456448,4096x2048x256,256,3.480000,16
blk.6.ffn_up_exps.weight,103,25407957248,4456448,4096x2048x256,256,3.480000,4
blk.31.ffn_up_exps.weight,15,114565084928,4456448,4096x2048x256,256,3.476000,2
blk.1.ffn_down_exps.weight,181,5545004288,4456448,2048x4096x256,256,3.469000,2
blk.1.ffn_up_exps.weight,162,7742033152,4456448,4096x2048x256,256,3.469000,3
blk.12.ffn_up_exps.weight,120,46978106112,4456448,4096x2048x256,256,3.467000,14
blk.29.ffn_down_exps.weight,66,105345865984,4456448,2048x4096x256,256,3.466000,2
blk.22.ffn_down_exps.weight,254,81117550848,4456448,2048x4096x256,256,3.465000,11
blk.31.ffn_down_exps.weight,15,112283383552,4456448,2048x4096x256,256,3.458000,2
blk.24.ffn_down_exps.weight,108,87631705856,4456448,2048x4096x256,256,3.457000,2
blk.6.ffn_down_exps.weight,138,23282231552,4456448,2048x4096x256,256,3.455000,14
blk.17.ffn_up_exps.weight,204,65253778688,4456448,4096x2048x256,256,3.453000,2
blk.18.ffn_down_exps.weight,118,66181881088,4456448,2048x4096x256,256,3.450000,15
blk.2.ffn_down_exps.weight,28,8459327744,4456448,2048x4096x256,256,3.444000,3
blk.5.ffn_down_exps.weight,93,19488633088,4456448,2048x4096x256,256,3.442000,2
