blk.21.ffn_up_exps.weight	13	1.388	15	4456448
blk.30.ffn_down_exps.weight	213	1.386	19	4456448
blk.37.ffn_down_exps.weight	11	1.386	15	4456448
blk.9.ffn_down_exps.weight	99	1.384	16	4456448
blk.13.ffn_up_exps.weight	13	1.381	16	4456448
blk.23.ffn_down_exps.weight	124	1.369	16	4456448
blk.9.ffn_up_exps.weight	99	1.369	16	4456448
blk.37.ffn_up_exps.weight	180	1.368	17	4456448
blk.6.ffn_up_exps.weight	138	1.363	14	4456448
blk.27.ffn_down_exps.weight	177	1.361	15	4456448
blk.33.ffn_up_exps.weight	213	1.358	16	4456448
blk.39.ffn_up_exps.weight	191	1.347	15	4456448
blk.18.ffn_down_exps.weight	118	1.343	15	4456448
blk.36.ffn_down_exps.weight	188	1.342	14	4456448
blk.6.ffn_down_exps.weight	138	1.341	14	4456448
blk.27.ffn_down_exps.weight	45	1.338	14	4456448
blk.5.ffn_up_exps.weight	34	1.338	14	4456448
blk.21.ffn_down_exps.weight	13	1.337	15	4456448
