seq,layer,row,rank,expert_idx,weight,sort_score,logit,bias,topk_tensor,weights_tensor
9446,72,7,5,210,0.282958597,17.7383652,-0.929833055,17.4554062,ffn_moe_topk-72,ffn_moe_weights-72
9447,72,7,6,15,0.256099939,17.6745262,-1.06633902,17.4184265,ffn_moe_topk-72,ffn_moe_weights-72
9448,72,7,7,158,0.152224526,17.592638,-1.71725929,17.4404144,ffn_moe_topk-72,ffn_moe_weights-72
9449,72,8,0,249,0.542257905,17.9856701,0.169435784,17.4434128,ffn_moe_topk-72,ffn_moe_weights-72
9450,72,8,1,82,0.446062177,17.8794804,-0.216593921,17.4334183,ffn_moe_topk-72,ffn_moe_weights-72
9451,72,8,2,235,0.306549072,17.7389679,-0.816302598,17.4324188,ffn_moe_topk-72,ffn_moe_weights-72
9452,72,8,3,191,0.215176687,17.6495953,-1.29399908,17.4344177,ffn_moe_topk-72,ffn_moe_weights-72
9453,72,8,4,47,0.19038333,17.6437912,-1.44752121,17.4534073,ffn_moe_topk-72,ffn_moe_weights-72
9454,72,8,5,6,0.144580245,17.5939903,-1.77775764,17.4494095,ffn_moe_topk-72,ffn_moe_weights-72
9455,72,8,6,156,0.144967139,17.5933781,-1.77463281,17.44841,ffn_moe_topk-72,ffn_moe_weights-72
9456,72,8,7,65,0.12402112,17.5764294,-1.95489025,17.4524078,ffn_moe_topk-72,ffn_moe_weights-72
9457,72,9,0,82,0.899062574,18.3324814,2.18685126,17.4334183,ffn_moe_topk-72,ffn_moe_weights-72
9458,72,9,1,65,0.467743337,17.9201508,-0.129206091,17.4524078,ffn_moe_topk-72,ffn_moe_weights-72
9459,72,9,2,226,0.488146365,17.8845844,-0.0474234,17.3964386,ffn_moe_topk-72,ffn_moe_weights-72
9460,72,9,3,1,0.41837284,17.8527908,-0.329456776,17.4344177,ffn_moe_topk-72,ffn_moe_weights-72
9461,72,9,4,99,0.244078249,17.6894894,-1.13044906,17.4454117,ffn_moe_topk-72,ffn_moe_weights-72
9462,72,9,5,156,0.222754836,17.6711655,-1.24968398,17.44841,ffn_moe_topk-72,ffn_moe_weights-72
9463,72,9,6,92,0.278966635,17.6564159,-0.949593246,17.377449,ffn_moe_topk-72,ffn_moe_weights-72
9464,72,9,7,38,0.19475925,17.6461678,-1.41937709,17.4514084,ffn_moe_topk-72,ffn_moe_weights-72
9465,72,10,0,226,0.672130287,18.0685692,0.717835903,17.3964386,ffn_moe_topk-72,ffn_moe_weights-72
9466,72,10,1,1,0.527240813,17.9616585,0.109071136,17.4344177,ffn_moe_topk-72,ffn_moe_weights-72
9467,72,10,2,189,0.473689556,17.8671303,-0.105338931,17.3934402,ffn_moe_topk-72,ffn_moe_weights-72
9468,72,10,3,32,0.42051062,17.8329411,-0.320677757,17.4124298,ffn_moe_topk-72,ffn_moe_weights-72
9469,72,10,4,53,0.326451004,17.7788582,-0.724280834,17.4524078,ffn_moe_topk-72,ffn_moe_weights-72
9470,72,10,5,88,0.30401358,17.7534237,-0.82825768,17.4494095,ffn_moe_topk-72,ffn_moe_weights-72
9471,72,10,6,203,0.222961336,17.6763687,-1.24849176,17.4534073,ffn_moe_topk-72,ffn_moe_weights-72
9472,72,10,7,47,0.218067348,17.6714745,-1.27696466,17.4534073,ffn_moe_topk-72,ffn_moe_weights-72
9473,72,11,0,53,0.906977236,18.3593845,2.27727342,17.4524078,ffn_moe_topk-72,ffn_moe_weights-72
9474,72,11,1,182,0.777863443,18.2102814,1.25325894,17.4324188,ffn_moe_topk-72,ffn_moe_weights-72
9475,72,11,2,226,0.693341017,18.0897789,0.815785527,17.3964386,ffn_moe_topk-72,ffn_moe_weights-72
9476,72,11,3,3,0.493171811,17.9335861,-0.0273144115,17.4404144,ffn_moe_topk-72,ffn_moe_weights-72
9477,72,11,4,160,0.308847308,17.7302723,-0.80551374,17.4214249,ffn_moe_topk-72,ffn_moe_weights-72
9478,72,11,5,166,0.284882039,17.7292938,-0.920372307,17.4444122,ffn_moe_topk-72,ffn_moe_weights-72
9479,72,11,6,146,0.283820659,17.7292328,-0.925588071,17.4454117,ffn_moe_topk-72,ffn_moe_weights-72
9480,72,11,7,107,0.334899783,17.7113495,-0.686106443,17.3764496,ffn_moe_topk-72,ffn_moe_weights-72
9481,72,12,0,226,0.884316862,18.280756,2.0339613,17.3964386,ffn_moe_topk-72,ffn_moe_weights-72
9482,72,12,1,53,0.815931022,18.2683392,1.48901927,17.4524078,ffn_moe_topk-72,ffn_moe_weights-72
9483,72,12,2,3,0.404266149,17.8446808,-0.387720495,17.4404144,ffn_moe_topk-72,ffn_moe_weights-72
9484,72,12,3,157,0.370915741,17.8223248,-0.528290272,17.4514084,ffn_moe_topk-72,ffn_moe_weights-72
9485,72,12,4,160,0.317229778,17.7386551,-0.766531944,17.4214249,ffn_moe_topk-72,ffn_moe_weights-72
9486,72,12,5,185,0.331059873,17.727499,-0.703395307,17.3964386,ffn_moe_topk-72,ffn_moe_weights-72
9487,72,12,6,21,0.271132022,17.7255383,-0.988886714,17.4544067,ffn_moe_topk-72,ffn_moe_weights-72
9488,72,12,7,174,0.261826068,17.7042389,-1.03649902,17.4424133,ffn_moe_topk-72,ffn_moe_weights-72
9489,72,13,0,53,0.493430406,17.9458389,-0.0262798853,17.4524078,ffn_moe_topk-72,ffn_moe_weights-72
9490,72,13,1,82,0.511148989,17.9445667,0.0446032807,17.4334183,ffn_moe_topk-72,ffn_moe_weights-72
9491,72,13,2,156,0.0927226245,17.541132,-2.28083563,17.44841,ffn_moe_topk-72,ffn_moe_weights-72
9492,72,13,3,65,0.0745771453,17.5269852,-2.51841664,17.4524078,ffn_moe_topk-72,ffn_moe_weights-72
9493,72,13,4,87,0.0876904279,17.5191097,-2.34216666,17.4314194,ffn_moe_topk-72,ffn_moe_weights-72
9494,72,13,5,249,0.0744190365,17.5178318,-2.52070975,17.4434128,ffn_moe_topk-72,ffn_moe_weights-72
9495,72,13,6,149,0.0641301051,17.5175381,-2.6805625,17.4534073,ffn_moe_topk-72,ffn_moe_weights-72
9496,72,13,7,226,0.113997065,17.5104351,-2.0505476,17.3964386,ffn_moe_topk-72,ffn_moe_weights-72
9497,72,14,0,53,0.996984422,18.4493923,5.80092573,17.4524078,ffn_moe_topk-72,ffn_moe_weights-72
9498,72,14,1,226,0.681995511,18.078434,0.762957454,17.3964386,ffn_moe_topk-72,ffn_moe_weights-72
9499,72,14,2,3,0.447964013,17.8883781,-0.208900452,17.4404144,ffn_moe_topk-72,ffn_moe_weights-72
9500,72,14,3,62,0.274021298,17.7024422,-0.974314809,17.428421,ffn_moe_topk-72,ffn_moe_weights-72
9501,72,14,4,44,0.25070712,17.6781292,-1.09484458,17.4274216,ffn_moe_topk-72,ffn_moe_weights-72
9502,72,14,5,9,0.238160953,17.6615849,-1.16278851,17.4234238,ffn_moe_topk-72,ffn_moe_weights-72
9503,72,14,6,47,0.203436419,17.6568432,-1.3649534,17.4534073,ffn_moe_topk-72,ffn_moe_weights-72
9504,72,14,7,141,0.249554351,17.651989,-1.10099053,17.4024353,ffn_moe_topk-72,ffn_moe_weights-72
9505,72,15,0,53,0.998525977,18.4509335,6.51830196,17.4524078,ffn_moe_topk-72,ffn_moe_weights-72
9506,72,15,1,226,0.827596486,18.2240353,1.56868792,17.3964386,ffn_moe_topk-72,ffn_moe_weights-72
9507,72,15,2,213,0.442525059,17.8839397,-0.230920359,17.4414139,ffn_moe_topk-72,ffn_moe_weights-72
9508,72,15,3,3,0.362769574,17.8031845,-0.563363492,17.4404144,ffn_moe_topk-72,ffn_moe_weights-72
9509,72,15,4,107,0.308315575,17.6847649,-0.808006048,17.3764496,ffn_moe_topk-72,ffn_moe_weights-72
9510,72,15,5,126,0.253211409,17.6716385,-1.08155727,17.4184265,ffn_moe_topk-72,ffn_moe_weights-72
9511,72,15,6,118,0.223684281,17.6591015,-1.24432373,17.4354172,ffn_moe_topk-72,ffn_moe_weights-72
9512,72,15,7,173,0.297119766,17.6495819,-0.861051202,17.3524628,ffn_moe_topk-72,ffn_moe_weights-72
9513,72,16,0,53,0.991447568,18.4438553,4.75295496,17.4524078,ffn_moe_topk-72,ffn_moe_weights-72
9514,72,16,1,118,0.547138274,17.9825554,0.18911463,17.4354172,ffn_moe_topk-72,ffn_moe_weights-72
9515,72,16,2,205,0.429991513,17.8933926,-0.281885743,17.4634018,ffn_moe_topk-72,ffn_moe_weights-72
9516,72,16,3,117,0.447601646,17.8840179,-0.210365832,17.4364166,ffn_moe_topk-72,ffn_moe_weights-72
9517,72,16,4,226,0.44569546,17.8421345,-0.21807842,17.3964386,ffn_moe_topk-72,ffn_moe_weights-72
9518,72,16,5,213,0.353244066,17.7946587,-0.604809821,17.4414139,ffn_moe_topk-72,ffn_moe_weights-72
9519,72,16,6,3,0.322273463,17.7626877,-0.743343413,17.4404144,ffn_moe_topk-72,ffn_moe_weights-72
9520,72,16,7,94,0.280710697,17.7121296,-0.940939069,17.4314194,ffn_moe_topk-72,ffn_moe_weights-72
9521,73,0,0,138,0.0260531344,20.1729794,-3.62121868,20.1469269,ffn_moe_topk-73,ffn_moe_weights-73
9522,73,0,1,16,0.029414596,20.1703453,-3.49640846,20.1409302,ffn_moe_topk-73,ffn_moe_weights-73
9523,73,0,2,193,0.0354229435,20.1693573,-3.30432987,20.133934,ffn_moe_topk-73,ffn_moe_weights-73
9524,73,0,3,59,0.0466381535,20.1675797,-3.0175755,20.1209412,ffn_moe_topk-73,ffn_moe_weights-73
9525,73,0,4,55,0.017595889,20.1675205,-4.02233744,20.1499252,ffn_moe_topk-73,ffn_moe_weights-73
9526,73,0,5,196,0.0433809347,20.1633224,-3.09338522,20.1199417,ffn_moe_topk-73,ffn_moe_weights-73
9527,73,0,6,73,0.00885999948,20.1607838,-4.717309,20.1519241,ffn_moe_topk-73,ffn_moe_weights-73
9528,73,0,7,227,0.051384829,20.1603317,-2.91566014,20.1089478,ffn_moe_topk-73,ffn_moe_weights-73
9529,73,1,0,93,0.983859599,21.1137962,4.11015654,20.1299362,ffn_moe_topk-73,ffn_moe_weights-73
9530,73,1,1,113,0.286466658,20.4214001,-0.912606955,20.1349335,ffn_moe_topk-73,ffn_moe_weights-73
9531,73,1,2,9,0.219552264,20.3624821,-1.26827741,20.1429291,ffn_moe_topk-73,ffn_moe_weights-73
9532,73,1,3,118,0.148171455,20.2921009,-1.74901509,20.1439285,ffn_moe_topk-73,ffn_moe_weights-73
9533,73,1,4,79,0.145310327,20.2702484,-1.7718668,20.124939,ffn_moe_topk-73,ffn_moe_weights-73
9534,73,1,5,199,0.169794559,20.2647495,-1.58708394,20.0949554,ffn_moe_topk-73,ffn_moe_weights-73
9535,73,1,6,154,0.141542748,20.2554874,-1.80253518,20.113945,ffn_moe_topk-73,ffn_moe_weights-73
9536,73,1,7,52,0.128315926,20.2542534,-1.9159317,20.1259384,ffn_moe_topk-73,ffn_moe_weights-73
9537,73,2,0,93,0.671108127,20.8010445,0.713201165,20.1299362,ffn_moe_topk-73,ffn_moe_weights-73
9538,73,2,1,248,0.383477807,20.5144138,-0.474812567,20.1309357,ffn_moe_topk-73,ffn_moe_weights-73
9539,73,2,2,9,0.243360579,20.3862896,-1.13434267,20.1429291,ffn_moe_topk-73,ffn_moe_weights-73
9540,73,2,3,218,0.241548985,20.3754826,-1.14420581,20.133934,ffn_moe_topk-73,ffn_moe_weights-73
9541,73,2,4,187,0.243743986,20.3736801,-1.13226151,20.1299362,ffn_moe_topk-73,ffn_moe_weights-73
9542,73,2,5,116,0.291031301,20.3709946,-0.890380502,20.0799637,ffn_moe_topk-73,ffn_moe_weights-73
9543,73,2,6,182,0.21328859,20.3452244,-1.30521536,20.1319351,ffn_moe_topk-73,ffn_moe_weights-73
9544,73,2,7,25,0.201838642,20.3357735,-1.37484205,20.133934,ffn_moe_topk-73,ffn_moe_weights-73
9545,73,3,0,228,0.761082053,20.8930168,1.1586206,20.1319351,ffn_moe_topk-73,ffn_moe_weights-73
9546,73,3,1,125,0.430206746,20.5601425,-0.281007737,20.1299362,ffn_moe_topk-73,ffn_moe_weights-73
9547,73,3,2,35,0.358344495,20.483284,-0.582556844,20.124939,ffn_moe_topk-73,ffn_moe_weights-73
9548,73,3,3,182,0.329006732,20.4609413,-0.712680876,20.1319351,ffn_moe_topk-73,ffn_moe_weights-73
9549,73,3,4,116,0.377376467,20.4573402,-0.500698864,20.0799637,ffn_moe_topk-73,ffn_moe_weights-73
9550,73,3,5,159,0.318370104,20.4493065,-0.761272192,20.1309357,ffn_moe_topk-73,ffn_moe_weights-73
9551,73,3,6,93,0.266955227,20.3968906,-1.01012576,20.1299362,ffn_moe_topk-73,ffn_moe_weights-73
9552,73,3,7,162,0.242659107,20.3755932,-1.13815582,20.1329346,ffn_moe_topk-73,ffn_moe_weights-73
9553,73,4,0,187,0.53138274,20.6613197,0.125696346,20.1299362,ffn_moe_topk-73,ffn_moe_weights-73
9554,73,4,1,181,0.542918384,20.6468697,0.172096997,20.1039505,ffn_moe_topk-73,ffn_moe_weights-73
9555,73,4,2,242,0.280558974,20.4214897,-0.941690564,20.1409302,ffn_moe_topk-73,ffn_moe_weights-73
9556,73,4,3,118,0.258870244,20.4027996,-1.05184865,20.1439285,ffn_moe_topk-73,ffn_moe_weights-73
9557,73,4,4,204,0.242219448,20.385149,-1.14054966,20.1429291,ffn_moe_topk-73,ffn_moe_weights-73
9558,73,4,5,42,0.271141291,20.3591003,-0.988839805,20.0879593,ffn_moe_topk-73,ffn_moe_weights-73
9559,73,4,6,199,0.260075629,20.355032,-1.04557538,20.0949554,ffn_moe_topk-73,ffn_moe_weights-73
9560,73,4,7,150,0.23913312,20.349081,-1.15743792,20.1099472,ffn_moe_topk-73,ffn_moe_weights-73
9561,73,5,0,213,0.575383246,20.6993237,0.30384928,20.1239395,ffn_moe_topk-73,ffn_moe_weights-73
9562,73,5,1,220,0.610724688,20.6407166,0.450359344,20.0299911,ffn_moe_topk-73,ffn_moe_weights-73
9563,73,5,2,244,0.453707367,20.5046864,-0.185702458,20.0509796,ffn_moe_topk-73,ffn_moe_weights-73
9564,73,5,3,147,0.281924695,20.4118614,-0.934934378,20.1299362,ffn_moe_topk-73,ffn_moe_weights-73
9565,73,5,4,183,0.255721211,20.391655,-1.0683279,20.1359329,ffn_moe_topk-73,ffn_moe_weights-73
9566,73,5,5,16,0.194340065,20.3352699,-1.42205215,20.1409302,ffn_moe_topk-73,ffn_moe_weights-73
9567,73,5,6,249,0.247305959,20.3272705,-1.11303246,20.0799637,ffn_moe_topk-73,ffn_moe_weights-73
9568,73,5,7,232,0.18712981,20.321064,-1.46876884,20.133934,ffn_moe_topk-73,ffn_moe_weights-73
9569,73,6,0,65,0.472501367,20.5814495,-0.110105589,20.1089478,ffn_moe_topk-73,ffn_moe_weights-73
9570,73,6,1,216,0.43871057,20.556654,-0.246396571,20.1179428,ffn_moe_topk-73,ffn_moe_weights-73
9571,73,6,2,68,0.366047174,20.4679985,-0.549212337,20.1019516,ffn_moe_topk-73,ffn_moe_weights-73
9572,73,6,3,191,0.365204424,20.4621582,-0.552845836,20.0969543,ffn_moe_topk-73,ffn_moe_weights-73
9573,73,6,4,165,0.335610121,20.4075775,-0.682919025,20.0719681,ffn_moe_topk-73,ffn_moe_weights-73
9574,73,6,5,45,0.228597537,20.3425426,-1.2162472,20.113945,ffn_moe_topk-73,ffn_moe_weights-73
9575,73,6,6,50,0.160053983,20.3079796,-1.65782642,20.1479263,ffn_moe_topk-73,ffn_moe_weights-73
9576,73,6,7,166,0.207069144,20.3070221,-1.34268332,20.0999527,ffn_moe_topk-73,ffn_moe_weights-73
9577,73,7,0,68,0.914188683,21.01614,2.36588573,20.1019516,ffn_moe_topk-73,ffn_moe_weights-73
9578,73,7,1,65,0.750313401,20.8592606,1.10028434,20.1089478,ffn_moe_topk-73,ffn_moe_weights-73
9579,73,7,2,184,0.357725233,20.5016537,-0.585251093,20.1439285,ffn_moe_topk-73,ffn_moe_weights-73
9580,73,7,3,10,0.155718118,20.3006458,-1.69043899,20.144928,ffn_moe_topk-73,ffn_moe_weights-73
9581,73,7,4,34,0.228451595,20.3004189,-1.21707511,20.0719681,ffn_moe_topk-73,ffn_moe_weights-73
9582,73,7,5,176,0.201768696,20.2837315,-1.37527645,20.0819626,ffn_moe_topk-73,ffn_moe_weights-73
9583,73,7,6,112,0.128935486,20.2708645,-1.91040385,20.1419296,ffn_moe_topk-73,ffn_moe_weights-73
9584,73,7,7,80,0.14746128,20.270401,-1.75465298,20.1229401,ffn_moe_topk-73,ffn_moe_weights-73
9585,73,8,0,196,0.950320482,21.0702629,2.95120525,20.1199417,ffn_moe_topk-73,ffn_moe_weights-73
9586,73,8,1,3,0.710229099,20.8081837,0.896496952,20.0979538,ffn_moe_topk-73,ffn_moe_weights-73
9587,73,8,2,178,0.291875005,20.4258099,-0.886294901,20.133934,ffn_moe_topk-73,ffn_moe_weights-73
9588,73,8,3,221,0.150824532,20.2947521,-1.7281487,20.1439285,ffn_moe_topk-73,ffn_moe_weights-73
9589,73,8,4,233,0.136406496,20.2753372,-1.84546292,20.1389313,ffn_moe_topk-73,ffn_moe_weights-73
9590,73,8,5,73,0.109595545,20.2615204,-2.09487915,20.1519241,ffn_moe_topk-73,ffn_moe_weights-73
9591,73,8,6,188,0.132825911,20.253767,-1.87620044,20.1209412,ffn_moe_topk-73,ffn_moe_weights-73
9592,73,8,7,177,0.097417891,20.2353497,-2.22624969,20.1379318,ffn_moe_topk-73,ffn_moe_weights-73
9593,73,9,0,163,0.464998573,20.5959339,-0.140234858,20.1309357,ffn_moe_topk-73,ffn_moe_weights-73
9594,73,9,1,5,0.400844038,20.5257835,-0.401949584,20.124939,ffn_moe_topk-73,ffn_moe_weights-73
9595,73,9,2,145,0.355414182,20.4863491,-0.595324159,20.1309357,ffn_moe_topk-73,ffn_moe_weights-73
9596,73,9,3,210,0.285670489,20.4226036,-0.916505337,20.1369324,ffn_moe_topk-73,ffn_moe_weights-73
9597,73,9,4,117,0.270842254,20.3887844,-0.990353584,20.1179428,ffn_moe_topk-73,ffn_moe_weights-73
9598,73,9,5,173,0.310679555,20.3846474,-0.796944261,20.073967,ffn_moe_topk-73,ffn_moe_weights-73
9599,73,9,6,242,0.207161456,20.3480911,-1.34212112,20.1409302,ffn_moe_topk-73,ffn_moe_weights-73
9600,73,9,7,37,0.23911348,20.3330688,-1.15754592,20.093956,ffn_moe_topk-73,ffn_moe_weights-73
9601,73,10,0,227,0.731998682,20.8409462,1.00478661,20.1089478,ffn_moe_topk-73,ffn_moe_weights-73
9602,73,10,1,148,0.479713291,20.5716705,-0.0811914504,20.0919571,ffn_moe_topk-73,ffn_moe_weights-73
9603,73,10,2,185,0.388553679,20.4985008,-0.453395784,20.1099472,ffn_moe_topk-73,ffn_moe_weights-73
9604,73,10,3,5,0.346896708,20.4718361,-0.632708311,20.124939,ffn_moe_topk-73,ffn_moe_weights-73
9605,73,10,4,51,0.345319957,20.4592648,-0.639675319,20.113945,ffn_moe_topk-73,ffn_moe_weights-73
9606,73,10,5,49,0.295440108,20.4303741,-0.869107246,20.1349335,ffn_moe_topk-73,ffn_moe_weights-73
9607,73,10,6,210,0.288199753,20.4251328,-0.904143572,20.1369324,ffn_moe_topk-73,ffn_moe_weights-73
9608,73,10,7,166,0.27567324,20.3756256,-0.966026366,20.0999527,ffn_moe_topk-73,ffn_moe_weights-73
9609,73,11,0,169,0.896190822,21.0261269,2.15559959,20.1299362,ffn_moe_topk-73,ffn_moe_weights-73
9610,73,11,1,172,0.669096112,20.8080273,0.704099715,20.1389313,ffn_moe_topk-73,ffn_moe_weights-73
9611,73,11,2,45,0.646422684,20.7603683,0.603351593,20.113945,ffn_moe_topk-73,ffn_moe_weights-73
9612,73,11,3,43,0.49224472,20.6121864,-0.0310237557,20.1199417,ffn_moe_topk-73,ffn_moe_weights-73
9613,73,11,4,47,0.45680514,20.5697498,-0.173211128,20.1129456,ffn_moe_topk-73,ffn_moe_weights-73
9614,73,11,5,132,0.404829592,20.5407619,-0.385381699,20.1359329,ffn_moe_topk-73,ffn_moe_weights-73
9615,73,11,6,187,0.392992616,20.5229282,-0.434750289,20.1299362,ffn_moe_topk-73,ffn_moe_weights-73
9616,73,11,7,210,0.298888028,20.4358196,-0.852598548,20.1369324,ffn_moe_topk-73,ffn_moe_weights-73
9617,73,12,0,172,0.931759119,21.0706902,2.61403131,20.1389313,ffn_moe_topk-73,ffn_moe_weights-73
9618,73,12,1,163,0.557943642,20.688879,0.232820645,20.1309357,ffn_moe_topk-73,ffn_moe_weights-73
9619,73,12,2,34,0.543460667,20.6154289,0.174282312,20.0719681,ffn_moe_topk-73,ffn_moe_weights-73
9620,73,12,3,103,0.461005747,20.6049347,-0.156294554,20.1439285,ffn_moe_topk-73,ffn_moe_weights-73
9621,73,12,4,132,0.443148792,20.5790825,-0.228392482,20.1359329,ffn_moe_topk-73,ffn_moe_weights-73
9622,73,12,5,65,0.368932724,20.4778805,-0.536798179,20.1089478,ffn_moe_topk-73,ffn_moe_weights-73
9623,73,12,6,210,0.290908158,20.4278412,-0.890977383,20.1369324,ffn_moe_topk-73,ffn_moe_weights-73
9624,73,12,7,171,0.24771978,20.3546696,-1.11081076,20.1069489,ffn_moe_topk-73,ffn_moe_weights-73
9625,73,13,0,3,0.411176771,20.5091305,-0.359102786,20.0979538,ffn_moe_topk-73,ffn_moe_weights-73
9626,73,13,1,172,0.20731172,20.3462429,-1.34120655,20.1389313,ffn_moe_topk-73,ffn_moe_weights-73
9627,73,13,2,221,0.16579707,20.3097248,-1.61571205,20.1439285,ffn_moe_topk-73,ffn_moe_weights-73
9628,73,13,3,195,0.10871727,20.2586422,-2.10391092,20.1499252,ffn_moe_topk-73,ffn_moe_weights-73
9629,73,13,4,96,0.119326107,20.2462635,-1.99882734,20.1269379,ffn_moe_topk-73,ffn_moe_weights-73
9630,73,13,5,210,0.0743488446,20.2112808,-2.52172923,20.1369324,ffn_moe_topk-73,ffn_moe_weights-73
9631,73,13,6,180,0.122285366,20.1982517,-1.97096419,20.0759659,ffn_moe_topk-73,ffn_moe_weights-73
9632,73,13,7,9,0.0380017906,20.1809311,-3.23137927,20.1429291,ffn_moe_topk-73,ffn_moe_weights-73
9633,73,14,0,19,0.746555865,20.8235207,1.08032715,20.0769653,ffn_moe_topk-73,ffn_moe_weights-73
9634,73,14,1,173,0.564465821,20.6384335,0.259306461,20.073967,ffn_moe_topk-73,ffn_moe_weights-73
9635,73,14,2,192,0.460826129,20.5867653,-0.157017425,20.1259384,ffn_moe_topk-73,ffn_moe_weights-73
9636,73,14,3,45,0.305350214,20.4192944,-0.821948469,20.113945,ffn_moe_topk-73,ffn_moe_weights-73
9637,73,14,4,3,0.310372591,20.4083271,-0.798377931,20.0979538,ffn_moe_topk-73,ffn_moe_weights-73
9638,73,14,5,190,0.29811582,20.3500957,-0.856286287,20.0519791,ffn_moe_topk-73,ffn_moe_weights-73
9639,73,14,6,69,0.236874074,20.3378258,-1.16989446,20.1009521,ffn_moe_topk-73,ffn_moe_weights-73
9640,73,14,7,77,0.213729799,20.3176804,-1.30258799,20.1039505,ffn_moe_topk-73,ffn_moe_weights-73
9641,73,15,0,19,0.820466638,20.8974323,1.51951182,20.0769653,ffn_moe_topk-73,ffn_moe_weights-73
9642,73,15,1,45,0.599568009,20.7135124,0.403665662,20.113945,ffn_moe_topk-73,ffn_moe_weights-73
9643,73,15,2,173,0.49262315,20.5665894,-0.0295092836,20.073967,ffn_moe_topk-73,ffn_moe_weights-73
9644,73,15,3,43,0.358186632,20.4781284,-0.58324337,20.1199417,ffn_moe_topk-73,ffn_moe_weights-73
9645,73,15,4,169,0.340466499,20.4704018,-0.66121608,20.1299362,ffn_moe_topk-73,ffn_moe_weights-73
9646,73,15,5,194,0.379029572,20.4579945,-0.493669301,20.0789642,ffn_moe_topk-73,ffn_moe_weights-73
9647,73,15,6,192,0.284458458,20.4103966,-0.92245239,20.1259384,ffn_moe_topk-73,ffn_moe_weights-73
9648,73,15,7,187,0.252486169,20.3824215,-1.08539629,20.1299362,ffn_moe_topk-73,ffn_moe_weights-73
9649,73,16,0,220,0.88854748,20.918539,2.07598948,20.0299911,ffn_moe_topk-73,ffn_moe_weights-73
9650,73,16,1,187,0.390286207,20.5202217,-0.446109354,20.1299362,ffn_moe_topk-73,ffn_moe_weights-73
9651,73,16,2,19,0.324779034,20.4017448,-0.731894851,20.0769653,ffn_moe_topk-73,ffn_moe_weights-73
9652,73,16,3,244,0.313447773,20.3644276,-0.784049571,20.0509796,ffn_moe_topk-73,ffn_moe_weights-73
9653,73,16,4,13,0.275043309,20.3520088,-0.969183326,20.0769653,ffn_moe_topk-73,ffn_moe_weights-73
9654,73,16,5,77,0.226880923,20.3308315,-1.22600782,20.1039505,ffn_moe_topk-73,ffn_moe_weights-73
9655,73,16,6,131,0.191703275,20.32164,-1.43898046,20.1299362,ffn_moe_topk-73,ffn_moe_weights-73
9656,73,16,7,102,0.237217426,20.3191795,-1.16799593,20.0819626,ffn_moe_topk-73,ffn_moe_weights-73
9657,74,0,0,211,0.377686322,13.9737139,-0.49938038,13.5960274,ffn_moe_topk-74,ffn_moe_weights-74
9658,74,0,1,215,0.167428181,13.6954641,-1.60396504,13.5280361,ffn_moe_topk-74,ffn_moe_weights-74
9659,74,0,2,14,0.0938341469,13.6788769,-2.26769352,13.585043,ffn_moe_topk-74,ffn_moe_weights-74
9660,74,0,3,109,0.0480634645,13.6430893,-2.98597598,13.595026,ffn_moe_topk-74,ffn_moe_weights-74
9661,74,0,4,51,0.0846572965,13.6386986,-2.38068724,13.5540409,ffn_moe_topk-74,ffn_moe_weights-74
9662,74,0,5,75,0.0609274618,13.6339788,-2.73520875,13.5730515,ffn_moe_topk-74,ffn_moe_weights-74
9663,74,0,6,33,0.0586706661,13.629714,-2.77535319,13.571043,ffn_moe_topk-74,ffn_moe_weights-74
9664,74,0,7,196,0.0445871502,13.6266222,-3.06469798,13.5820351,ffn_moe_topk-74,ffn_moe_weights-74
9665,74,1,0,24,0.874503314,14.4505434,1.94137633,13.5760403,ffn_moe_topk-74,ffn_moe_weights-74
9666,74,1,1,63,0.817625284,14.3746834,1.50034082,13.5570583,ffn_moe_topk-74,ffn_moe_weights-74
9667,74,1,2,104,0.256111473,13.8421326,-1.06627834,13.5860214,ffn_moe_topk-74,ffn_moe_weights-74
9668,74,1,3,253,0.25086531,13.8338976,-1.09400249,13.5830326,ffn_moe_topk-74,ffn_moe_weights-74
9669,74,1,4,205,0.255644113,13.808691,-1.06873298,13.5530472,ffn_moe_topk-74,ffn_moe_weights-74
9670,74,1,5,194,0.286311656,13.7993221,-0.913365424,13.51301,ffn_moe_topk-74,ffn_moe_weights-74
9671,74,1,6,216,0.217243284,13.7882824,-1.28180397,13.5710392,ffn_moe_topk-74,ffn_moe_weights-74
9672,74,1,7,196,0.201578945,13.7836142,-1.37645495,13.5820351,ffn_moe_topk-74,ffn_moe_weights-74
9673,74,2,0,186,0.964101434,14.5361423,3.29049969,13.5720406,ffn_moe_topk-74,ffn_moe_weights-74
9674,74,2,1,4,0.632397711,14.2144232,0.542516887,13.5820255,ffn_moe_topk-74,ffn_moe_weights-74
9675,74,2,2,156,0.551592648,14.118638,0.207107887,13.5670452,ffn_moe_topk-74,ffn_moe_weights-74
9676,74,2,3,24,0.389972389,13.966013,-0.447428286,13.5760403,ffn_moe_topk-74,ffn_moe_weights-74
9677,74,2,4,253,0.350379169,13.9334116,-0.61737287,13.5830326,ffn_moe_topk-74,ffn_moe_weights-74
